measured_on
2022-09-13 17:30:00
2022-09-13 17:35:00
2022-09-13 17:40:00
2022-09-13 17:45:00
2022-09-13 17:50:00
2022-09-13 17:55:00
2022-09-13 18:00:00
2022-09-13 18:05:00
2022-09-13 18:10:00
2022-09-13 18:15:00
2022-09-13 18:20:00
2022-09-13 18:25:00
2022-09-13 18:30:00
2022-09-13 18:35:00
2022-09-13 18:40:00
2022-09-13 18:45:00
2022-09-13 18:50:00
2022-09-13 18:55:00
2022-09-13 19:00:00
2022-09-13 19:05:00
2022-09-13 19:10:00
2022-09-13 19:15:00
2022-09-13 19:20:00
2022-09-13 19:25:00
2022-09-13 19:30:00
2022-09-13 19:35:00
2022-09-13 19:40:00
2022-09-13 19:45:00
2022-09-15 15:35:00
2022-09-15 15:40:00
2022-09-15 15:45:00
2022-09-15 15:50:00
2022-09-15 15:55:00
2022-09-15 16:00:00
2022-09-15 16:05:00
2022-09-15 16:10:00
2022-09-15 16:15:00
2022-09-15 16:20:00
2022-09-15 16:25:00
2022-09-15 16:30:00
2022-09-15 16:35:00
2022-09-15 16:40:00
2022-09-15 16:45:00
2022-09-15 16:50:00
2022-09-15 16:55:00
2022-09-15 17:00:00
2022-09-15 17:05:00
2022-09-15 17:10:00
2022-09-15 17:15:00
2022-09-15 17:20:00
2022-09-15 17:25:00
2022-09-15 17:30:00
2022-09-15 17:35:00
2022-09-15 17:40:00
2022-09-15 17:45:00
2022-09-15 17:50:00
2022-09-15 17:55:00
2022-09-15 18:00:00
2022-09-15 18:05:00
2022-09-15 18:10:00
2022-09-15 18:15:00
2022-09-15 18:20:00
2022-09-15 18:25:00
2022-09-15 18:30:00
2022-09-15 18:35:00
2022-09-15 18:40:00
2022-09-15 18:45:00
2022-09-15 18:50:00
2022-09-15 18:55:00
2022-09-15 19:00:00
2022-09-15 19:05:00
2022-09-15 19:10:00
2022-09-15 19:15:00
2022-09-15 19:20:00
2022-09-15 19:25:00
2022-09-15 19:30:00
2022-09-15 19:35:00
2022-09-15 19:40:00
2022-09-15 19:45:00
2022-09-15 19:50:00
2022-09-15 19:55:00
2022-09-15 20:00:00
2022-09-15 20:05:00
2022-09-15 20:10:00
2022-09-15 20:15:00
2022-09-15 20:20:00
2022-09-15 20:25:00
2022-09-15 20:30:00
2022-09-15 20:35:00
2022-09-15 20:40:00
2022-09-15 20:45:00
2022-09-15 20:50:00
2022-09-15 20:55:00
2022-09-15 21:00:00
2022-09-17 17:25:00
2022-09-17 17:30:00
2022-09-17 17:35:00
2022-09-17 17:40:00
2022-09-17 17:45:00
2022-09-17 17:50:00
2022-09-17 17:55:00
2022-09-17 18:00:00
2022-09-17 18:05:00
2022-09-17 18:10:00
2022-09-17 18:15:00
2022-09-17 18:20:00
2022-09-17 18:25:00
2022-09-17 18:30:00
2022-09-17 18:35:00
2022-09-17 18:40:00
2022-09-17 18:45:00
2022-09-17 18:50:00
2022-09-17 18:55:00
